repo,module,category,vendors,license,is_oca,16.0_present,17.0_present,18.0_present,19.0_present,master_present,16.0_state,17.0_state,18.0_state,19.0_state,master_state,16.0_status,17.0_status,18.0_status,19.0_status,master_status,16.0_cause,17.0_cause,18.0_cause,19.0_cause,master_cause,16.0_installable,17.0_installable,18.0_installable,19.0_installable,master_installable,16.0_version,17.0_version,18.0_version,19.0_version,master_version,16.0_image,17.0_image,18.0_image,19.0_image,master_image,16.0_run_date,17.0_run_date,18.0_run_date,19.0_run_date,master_run_date
hr,hr_holidays_team_manager,HR,Open Source Integrators,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
hr,hr_job_category,Generic Modules/Human Resources,Michael Telahun Makonnen <mmakonnen@gmail.com>;Savoir-faire Linux;Fekete Mihai (FBSR),AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.2,17.0.1.0.1,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
hr,hr_org_chart_overview,Human Resources,ForgeFlow S.L.,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr,hr_personal_equipment_request,,Creu Blanca,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
hr,hr_personal_equipment_request_tier_validation,,Creu Blanca,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
hr,hr_personal_equipment_stock,,Creu Blanca,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.0,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
hr,hr_personal_equipment_variant_configurator,,CreuBlanca,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr,hr_professional_category,Human Resources,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
hr,hr_recruitment_torecruit,Human Resources,Open Source Integrators,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.1.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr,hr_study,Human Resources,Tecnativa,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
hr,hr_work_entry_profile,Human Resources,Mint System GmbH,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
hr,resource_multi_week_calendar,Hidden,Coop IT Easy SC,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-attendance,hr_attendance_autoclose,Human Resources,,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.1,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-21,,,
hr-attendance,hr_attendance_calendar_view,Human Resources,,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-attendance,hr_attendance_full_history,Human Resources/Attendances,Moduon,LGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
hr-attendance,hr_attendance_geolocation,,ForgeFlow S.L.,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.2,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-attendance,hr_attendance_modification_tracking,,Creu Blanca;Landoo,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-attendance,hr_attendance_reason,Human Resources,Tecnativa,LGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.1.0,17.0.1.1.1,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-attendance,hr_attendance_report_theoretical_time,Human Resources,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.2.0,17.0.1.1.0,18.0.2.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,modidx/odoo:19.0-deps-20260819b,,2026-08-22,2026-08-20,2026-08-22,2026-08-19,
hr-attendance,hr_attendance_rest_time_included,,Tecnativa,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
hr-attendance,hr_attendance_rfid,Human Resources,Comunitea;ForgeFlow,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
hr-attendance,hr_birthday_welcome_message,,CreuBlanca,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-attendance,hr_contract_update_overtime,Human Resources/Contracts,Moduon,LGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-20,2026-08-19,,
hr-expense,hr_expense_advance_clearing,Human Resources,Ecosoft,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.3,17.0.1.0.0,18.0.1.1.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-expense,hr_expense_advance_clearing_sequence,Human Resources,Ecosoft,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-expense,hr_expense_cancel,Human Resources,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.3,17.0.1.0.3,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
hr-expense,hr_expense_employee_analytic_default,Human Resources,Tecnativa,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.0,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
hr-expense,hr_expense_exception,Human Resources,Ecosoft,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
hr-expense,hr_expense_invoice,Human Resources,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.3,17.0.1.0.4,18.0.1.0.3,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-expense,hr_expense_journal,Human Resources/Expenses,Open Source Integrators,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-22,2026-08-21,,,
hr-expense,hr_expense_pay_to_vendor,Human Resources,Ecosoft,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-22,,,,
hr-expense,hr_expense_payment,Human Resources,Tecnativa;Ecosoft,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.2,17.0.1.0.1,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-21,2026-08-19,,
hr-expense,hr_expense_petty_cash,Human Resources,Ecosoft,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.2.0,,,,,odoo:18.0,,,,,2026-08-19,,
hr-expense,hr_expense_sequence,Human Resources,Serv. Tecnol. Avanzados - Pedro M. Baeza,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-expense,hr_expense_sequence_option,Human Resources,Ecosoft,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
hr-expense,hr_expense_tier_validation,Human Resources,Ecosoft,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.0,17.0.1.0.0,18.0.1.1.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
hr-expense,hr_expense_vendor_receipt,Human Resources/Expenses,Moduon,LGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,modidx/odoo:18.0-deps-20260820,,,,,2026-08-20,,
hr-expense,hr_expense_work_acceptance,Human Resources,Ecosoft,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-holidays,hr_holidays_auto_extend,,CreuBlanca,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-holidays,hr_holidays_leave_auto_approve,Human Resources,Onestein,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-holidays,hr_holidays_leave_repeated,Human Resources,Onestein;Le Filament,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
hr-holidays,hr_holidays_leave_report_calendar_type,Human Resources,Solvos,AGPL-3,1,0,1,1,1,0,,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,,2026-08-21,2026-08-19,2026-08-19,
hr-holidays,hr_holidays_natural_period,Human Resources,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.2.1,17.0.1.0.4,18.0.1.0.5,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
hr-holidays,hr_holidays_natural_period_public,Human Resources,ForgeFlow,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.1.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-holidays,hr_holidays_public,Human Resources,Michael Telahun Makonnen;Tecnativa;Fekete Mihai (Forest and Biomass Services Romania);Druidoo,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.7,17.0.1.0.12,18.0.1.0.6,19.0.1.0.2,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,modidx/odoo:19.0-deps-20260819b,,2026-08-21,2026-08-20,2026-08-20,2026-08-21,
hr-holidays,hr_holidays_public_city,Tools,Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.2.0.1,17.0.1.0.1,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
hr-holidays,hr_holidays_settings,Human Resources,ForgeFlow,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.1,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,modidx/odoo:19.0-deps-20260819b,,2026-08-21,2026-08-20,2026-08-19,2026-08-21,
hr-holidays,hr_holidays_summary_email,Human Resources,ForgeFlow,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-holidays,hr_leave_custom_hour_interval,,Creu Blanca,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.1,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
hr-holidays,hr_leave_type_code,Human Resources,PyTech SRL,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.1,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
hr-holidays,resource_calendar_flexible_exclude_weekend,Tools,Camptocamp SA,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
hr-holidays,resource_leaves_geographic,Human Resources/Time Off,Moduon,LGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,,,2026-08-21,,2026-08-19,,
infrastructure,base_dns_infrastructure,Services,Elico Corp;LasLabs;Mind And Go,AGPL-3,1,1,0,1,0,0,verified,,verified,,,ok,,ok,,,,,,,,1,,1,,,16.0.1.0.1,,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,,modidx/odoo:18.0-deps-20260820,,,2026-08-21,,2026-08-20,,
interface-git,github_connector,Connector,GRAP;Akretion;Tecnativa,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,env,env,env,,,env_missing_python,env_missing_python,env_missing_python,,,1,1,1,,,,,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-22,2026-08-21,2026-08-20,,
interface-git,github_connector_odoo,Connector,Sylvain LE GAL;GRAP,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,env,env,env,,,env_missing_python,env_missing_python,env_missing_python,,,1,1,1,,,,,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,modidx/odoo:18.0-deps-20260820,,,2026-08-21,2026-08-20,2026-08-20,,
intrastat-extrastat,intrastat_base,Intrastat,ACSONE SA/NV;Akretion;Noviat,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.1.0.1,18.0.2.0.1,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
intrastat-extrastat,intrastat_delivery,Accounting,FactorLibre,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
intrastat-extrastat,intrastat_product,Intrastat,ACSONE SA/NV;brain-tec AG;Akretion;Noviat,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.3.6,17.0.1.5.2,18.0.1.3.3,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
intrastat-extrastat,intrastat_product_generic,Accounting & Finance,Noviat,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
intrastat-extrastat,intrastat_product_hscodes_import,Intrastat,Noviat,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
intrastat-extrastat,product_harmonized_system,Reporting,brain-tec AG;Akretion;Noviat,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.1,17.0.1.2.0,18.0.2.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
intrastat-extrastat,product_harmonized_system_delivery,Reporting,Akretion,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
intrastat-extrastat,product_harmonized_system_stock,Reporting,Akretion,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
intrastat-extrastat,product_harmonized_system_tax_rate,,Akretion,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.0,,,,,odoo:18.0,,,,,2026-08-19,,
iot,iot_amqp_oca,IoT,Creu Blanca,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-21,,,
iot,iot_input_oca,IoT,Creu Blanca,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-21,,,
iot,iot_key_employee_rfid,,CreuBlanca,AGPL-3,1,1,0,0,0,0,verified,,,,,ok,,,,,,,,,,1,,,,,16.0.1.0.0,,,,,modidx/odoo:16.0-deps-20260821,,,,,2026-08-21,,,,
iot,iot_oca,IoT,Creu Blanca,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.1,18.0.1.0.1,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-22,2026-08-21,2026-08-19,,
iot,iot_output_oca,IoT,Creu Blanca,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
iot,iot_rule,,CreuBlanca;ForgeFlow,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.0,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-20,,,
iot,iot_template_oca,IoT,Creu Blanca,AGPL-3,1,1,1,0,0,0,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,16.0.1.0.1,17.0.1.0.0,,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,,,,2026-08-21,2026-08-21,,,
knowledge,attachment_category,,ACSONE SA/NV,AGPL-3,1,0,1,0,0,0,,verified,,,,,ok,,,,,,,,,,1,,,,,17.0.1.0.1,,,,,modidx/odoo:17.0-deps-20260820,,,,,2026-08-20,,,
knowledge,attachment_preview,Knowledge Management,Therp BV;Onestein,AGPL-3,1,0,0,1,0,0,,,verified,,,,,ok,,,,,,,,,,1,,,,,18.0.1.0.1,,,,,odoo:18.0,,,,,2026-08-19,,
knowledge,attachment_zipped_download,Tools,Tecnativa,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.3,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
knowledge,document_knowledge,Knowledge,OpenERP SA;MONK Software;Tecnativa;ForgeFlow,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.1.0.1,18.0.1.0.2,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
knowledge,document_page,Knowledge Management,OpenERP SA,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.1,17.0.1.1.2,18.0.2.1.2,19.0.1.0.1,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
knowledge,document_page_access_group,document_knowledge,Sygel;Creu Blanca,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.1.0,17.0.2.0.0,18.0.1.0.1,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
knowledge,document_page_access_group_user_role,Knowledge,Tecnativa,AGPL-3,1,1,0,1,1,0,verified,,verified,verified,,ok,,ok,ok,,,,,,,1,,1,1,,16.0.1.1.0,,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,,odoo:18.0,odoo:19.0,,2026-08-21,,2026-08-19,2026-08-19,
knowledge,document_page_approval,Knowledge Management,Savoir-faire Linux,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.2.0.0,17.0.1.1.0,18.0.1.2.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-21,2026-08-19,2026-08-19,
knowledge,document_page_group,,Creu Blanca,AGPL-3,1,1,1,1,0,0,verified,verified,verified,,,ok,ok,ok,,,,,,,,1,1,1,,,16.0.1.0.1,17.0.1.0.0,18.0.1.0.0,,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,2026-08-21,2026-08-20,2026-08-19,,
knowledge,document_page_partner,Knowledge Management,Therp BV,AGPL-3,1,1,1,1,1,0,verified,verified,verified,verified,,ok,ok,ok,ok,,,,,,,1,1,1,1,,16.0.1.0.0,17.0.1.0.0,18.0.1.0.0,19.0.1.0.0,,modidx/odoo:16.0-deps-20260821,modidx/odoo:17.0-deps-20260820,odoo:18.0,odoo:19.0,,2026-08-21,2026-08-20,2026-08-19,2026-08-19,
knowledge,document_page_product,Product,Tecnativa,AGPL-3,1,0,1,1,0,0,,verified,verified,,,,ok,ok,,,,,,,,,1,1,,,,17.0.1.0.0,18.0.1.0.0,,,,modidx/odoo:17.0-deps-20260820,odoo:18.0,,,,2026-08-21,2026-08-19,,
